"logger_tag","grid_ID","X_img","Y_img","X","invertY","Y","T170117170000","T170117180000","T170117190000","T170117200000","T170117210000","T170117220000","T170117230000","T180117000000","T180117010000","T180117020000","T180117030000","T180117040000","T180117050000","T180117060000","T180117070000","T180117080000","T180117090000","T180117100000","T180117110000","T180117120000","T180117130000","T180117140000","T180117150000","T180117160000","T180117170000","T180117180000","T180117190000","T180117200000","T180117210000","T180117220000","T180117230000","T190117000000","T190117010000","T190117020000","T190117030000","T190117040000","T190117050000","T190117060000","T190117070000","T190117080000","T190117090000","T190117100000","T190117110000","T190117120000","T190117130000","T190117140000","T190117150000","T190117160000","T190117170000","T190117180000","T190117190000","T190117200000","T190117210000","T190117220000","T190117230000","T200117000000","T200117010000","T200117020000","T200117030000","T200117040000","T200117050000","T200117060000","T200117070000","T200117080000","T200117090000","T200117100000","T200117110000","T200117120000","T200117130000","T200117140000","T200117150000","T200117160000","T200117170000","T200117180000","T200117190000","T200117200000","T200117210000","T200117220000","T200117230000","T210117000000","T210117010000","T210117020000","T210117030000","T210117040000","T210117050000","T210117060000","T210117070000","T210117080000","T210117090000","T210117100000","T210117110000","T210117120000","T210117130000","T210117140000","T210117150000","T210117160000","T210117170000","T210117180000","T210117190000","T210117200000","T210117210000","T210117220000","T210117230000","T220117000000","T220117010000","T220117020000","T220117030000","T220117040000","T220117050000","T220117060000","T220117070000","T220117080000","T220117090000","T220117100000","T220117110000","T220117120000","T220117130000","T220117140000","T220117150000","T220117160000","T220117170000","T220117180000","T220117190000","T220117200000","T220117210000","T220117220000","T220117230000","T230117000000","T230117010000","T230117020000","T230117030000","T230117040000","T230117050000","T230117060000","T230117070000","T230117080000","T230117090000","T230117100000","T230117110000","T230117120000","T230117130000","T230117140000","T230117150000","T230117160000","T230117170000","T230117180000","T230117190000","T230117200000","T230117210000","T230117220000","T230117230000","T240117000000","T240117010000","T240117020000","T240117030000","T240117040000","T240117050000","T240117060000","T240117070000","T240117080000","T240117090000","T240117100000","T240117110000","T240117120000","T240117130000","T240117140000","T240117150000","T240117160000","T240117170000","T240117180000","T240117190000","T240117200000","T240117210000","T240117220000","T240117230000","T250117000000","T250117010000","T250117020000","T250117030000","T250117040000","T250117050000","T250117060000","T250117070000","T250117080000","T250117090000","T250117100000","T250117110000","T250117120000","T250117130000","T250117140000","T250117150000","T250117160000","T250117170000","T250117180000","T250117190000","T250117200000","T250117210000","T250117220000","T250117230000","T260117000000","T260117010000","T260117020000","T260117030000","T260117040000","T260117050000","T260117060000","T260117070000","T260117080000","T260117090000","T260117100000","T260117110000","T260117120000","T260117130000","T260117140000","T260117150000","T260117160000","T260117170000","T260117180000","T260117190000","T260117200000","T260117210000","T260117220000","T260117230000","T270117000000","T270117010000","T270117020000","T270117030000","T270117040000","T270117050000","T270117060000","T270117070000","T270117080000","T270117090000","T270117100000","T270117110000","T270117120000","T270117130000","T270117140000","T270117150000","T270117160000","T270117170000","T270117180000","T270117190000","T270117200000","T270117210000","T270117220000","T270117230000","T280117000000","T280117010000","T280117020000","T280117030000","T280117040000","T280117050000","T280117060000","T280117070000","T280117080000","T280117090000","T280117100000","T280117110000","T280117120000","T280117130000","T280117140000","T280117150000","T280117160000","T280117170000","T280117180000","T280117190000","T280117200000","T280117210000","T280117220000","T280117230000","T290117000000","T290117010000","T290117020000","T290117030000","T290117040000","T290117050000","T290117060000","T290117070000","T290117080000","T290117090000","T290117100000","T290117110000","T290117120000","T290117130000","T290117140000","T290117150000","T290117160000","T290117170000","T290117180000","T290117190000","T290117200000","T290117210000","T290117220000","T290117230000","T300117000000","T300117010000","T300117020000","T300117030000","T300117040000","T300117050000","T300117060000","T300117070000","T300117080000","T300117090000","T300117100000","T300117110000","T300117120000","T300117130000","T300117140000","T300117150000","T300117160000","T300117170000","T300117180000","T300117190000","T300117200000","T300117210000","T300117220000","T300117230000","T310117000000","T310117010000","T310117020000","T310117030000","T310117040000","T310117050000","T310117060000","T310117070000","T310117080000","T310117090000","T310117100000","T310117110000","T310117120000","T310117130000","T310117140000","T310117150000","T310117160000","T310117170000","T310117180000","T310117190000","T310117200000","T310117210000","T310117220000","T310117230000","T010217000000","T010217010000","T010217020000","T010217030000","T010217040000","T010217050000","T010217060000","T010217070000","T010217080000","T010217090000","T010217100000","T010217110000","T010217120000","T010217130000","T010217140000","T010217150000","T010217160000","T010217170000","T010217180000","T010217190000","T010217200000","T010217210000","T010217220000","T010217230000","T020217000000","T020217010000","T020217020000","T020217030000","T020217040000","T020217050000","T020217060000","T020217070000","T020217080000","T020217090000","T020217100000","T020217110000","T020217120000","T020217130000","T020217140000","T020217150000","T020217160000","T020217170000","T020217180000","T020217190000","T020217200000","T020217210000","T020217220000","T020217230000","T030217000000","T030217010000","T030217020000","T030217030000","T030217040000","T030217050000","T030217060000","T030217070000","T030217080000","T030217090000","T030217100000","T030217110000","T030217120000","T030217130000","T030217140000","T030217150000","T030217160000","T030217170000","T030217180000","T030217190000","T030217200000","T030217210000","T030217220000","T030217230000","T040217000000","T040217010000","T040217020000","T040217030000","T040217040000","T040217050000","T040217060000","T040217070000","T040217080000","T040217090000","T040217100000","T040217110000","T040217120000","T040217130000","T040217140000","T040217150000","T040217160000","T040217170000","T040217180000","T040217190000","T040217200000","T040217210000","T040217220000","T040217230000","T050217000000","T050217010000","T050217020000","T050217030000","T050217040000","T050217050000","T050217060000","T050217070000","T050217080000","T050217090000","T050217100000","T050217110000","T050217120000","T050217130000","T050217140000","T050217150000","T050217160000","T050217170000","T050217180000","T050217190000","T050217200000","T050217210000","T050217220000","T050217230000","T060217000000","T060217010000","T060217020000","T060217030000","T060217040000","T060217050000","T060217060000","T060217070000","T060217080000","T060217090000","T060217100000","T060217110000","T060217120000","T060217130000","T060217140000","T060217150000","T060217160000","T060217170000","T060217180000","T060217190000","T060217200000","T060217210000","T060217220000","T060217230000","T070217000000","T070217010000","T070217020000","T070217030000","T070217040000","T070217050000","T070217060000","T070217070000","T070217080000","T070217090000","T070217100000","T070217110000","T070217120000","T070217130000","T070217140000","T070217150000","T070217160000","T070217170000","T070217180000","T070217190000","T070217200000","T070217210000","T070217220000","T070217230000","T080217000000","T080217010000","T080217020000","T080217030000","T080217040000","T080217050000","T080217060000","T080217070000","T080217080000","T080217090000","T080217100000","T080217110000","T080217120000","T080217130000","T080217140000","T080217150000","T080217160000","T080217170000","T080217180000","T080217190000","T080217200000","T080217210000","T080217220000","T080217230000","T090217000000","T090217010000","T090217020000","T090217030000","T090217040000","T090217050000","T090217060000","T090217070000","T090217080000","T090217090000","T090217100000","T090217110000","T090217120000","T090217130000","T090217140000","T090217150000","T090217160000","T090217170000","T090217180000","T090217190000","T090217200000","T090217210000","T090217220000","T090217230000","T100217000000","T100217010000","T100217020000","T100217030000","T100217040000","T100217050000","T100217060000","T100217070000","T100217080000","T100217090000","T100217100000","T100217110000","T100217120000","T100217130000","T100217140000","T100217150000","T100217160000","T100217170000","T100217180000","T100217190000","T100217200000","T100217210000","T100217220000","T100217230000","T110217000000","T110217010000","T110217020000","T110217030000","T110217040000","T110217050000","T110217060000","T110217070000","T110217080000","T110217090000","T110217100000","T110217110000","T110217120000","T110217130000","T110217140000","T110217150000","T110217160000","T110217170000","T110217180000","T110217190000","T110217200000","T110217210000","T110217220000","T110217230000","T120217000000","T120217010000","T120217020000","T120217030000","T120217040000","T120217050000","T120217060000","T120217070000","T120217080000","T120217090000","T120217100000","T120217110000","T120217120000","T120217130000","T120217140000","T120217150000","T120217160000","T120217170000","T120217180000","T120217190000","T120217200000","T120217210000","T120217220000","T120217230000","T130217000000","T130217010000","T130217020000","T130217030000","T130217040000","T130217050000","T130217060000","T130217070000","T130217080000","T130217090000","T130217100000","T130217110000","T130217120000","T130217130000","T130217140000","T130217150000","T130217160000","T130217170000","T130217180000","T130217190000","T130217200000","T130217210000","T130217220000","T130217230000","T140217000000","T140217010000","T140217020000","T140217030000","T140217040000","T140217050000","T140217060000","T140217070000","T140217080000","T140217090000","T140217100000","T140217110000","T140217120000","T140217130000","T140217140000","T140217150000","T140217160000","T140217170000","T140217180000","T140217190000","T140217200000","T140217210000","T140217220000","T140217230000","T150217000000","T150217010000","T150217020000","T150217030000","T150217040000","T150217050000","T150217060000","T150217070000","T150217080000","T150217090000","T150217100000","T150217110000","T150217120000","T150217130000","T150217140000","T150217150000","T150217160000","T150217170000","T150217180000","T150217190000","T150217200000","T150217210000","T150217220000","T150217230000","T160217000000","T160217010000","T160217020000","T160217030000","T160217040000","T160217050000","T160217060000","T160217070000","T160217080000","T160217090000","T160217100000","T160217110000","T160217120000","T160217130000","T160217140000","T160217150000","T160217160000","T160217170000","T160217180000","T160217190000","T160217200000","T160217210000","T160217220000","T160217230000","T170217000000","T170217010000","T170217020000","T170217030000","T170217040000","T170217050000","T170217060000","T170217070000","T170217080000","T170217090000","T170217100000","T170217110000","T170217120000","T170217130000","T170217140000","T170217150000","T170217160000","T170217170000","T170217180000","T170217190000","T170217200000","T170217210000","T170217220000","T170217230000","T180217000000","T180217010000","T180217020000","T180217030000","T180217040000","T180217050000","T180217060000","T180217070000","T180217080000","T180217090000","T180217100000","T180217110000","T180217120000","T180217130000","T180217140000","T180217150000","T180217160000","T180217170000","T180217180000","T180217190000","T180217200000","T180217210000","T180217220000","T180217230000","T190217000000","T190217010000","T190217020000","T190217030000","T190217040000","T190217050000","T190217060000","T190217070000","T190217080000","T190217090000","T190217100000","T190217110000","T190217120000","T190217130000","T190217140000","T190217150000","T190217160000","T190217170000","T190217180000","T190217190000","T190217200000","T190217210000","T190217220000","T190217230000","T200217000000","T200217010000","T200217020000","T200217030000","T200217040000","T200217050000","T200217060000","T200217070000","T200217080000","T200217090000","T200217100000","T200217110000","T200217120000","T200217130000","T200217140000","T200217150000","T200217160000","T200217170000","T200217180000","T200217190000","T200217200000","T200217210000","T200217220000","T200217230000","T210217000000","T210217010000","T210217020000","T210217030000","T210217040000","T210217050000","T210217060000","T210217070000","T210217080000","T210217090000","T210217100000","T210217110000","T210217120000","T210217130000","T210217140000","T210217150000","T210217160000","T210217170000","T210217180000","T210217190000","T210217200000","T210217210000","T210217220000","T210217230000","T220217000000","T220217010000","T220217020000","T220217030000","T220217040000","T220217050000","T220217060000","T220217070000","T220217080000","T220217090000","T220217100000","T220217110000","T220217120000","T220217130000","T220217140000","T220217150000","T220217160000","T220217170000","T220217180000","T220217190000","T220217200000","T220217210000","T220217220000","T220217230000","T230217000000","T230217010000","T230217020000","T230217030000","T230217040000","T230217050000","T230217060000","T230217070000","T230217080000","T230217090000","T230217100000","T230217110000","T230217120000","T230217130000","T230217140000","T230217150000","T230217160000","T230217170000","T230217180000","T230217190000","T230217200000","T230217210000","T230217220000","T230217230000","T240217000000","T240217010000","T240217020000","T240217030000","T240217040000","T240217050000","T240217060000","T240217070000","T240217080000","T240217090000","T240217100000","T240217110000","T240217120000","T240217130000","T240217140000","T240217150000","T240217160000","T240217170000","T240217180000","T240217190000","T240217200000","T240217210000","T240217220000","T240217230000","T250217000000","T250217010000","T250217020000","T250217030000","T250217040000","T250217050000","T250217060000","T250217070000","T250217080000","T250217090000","T250217100000","T250217110000","T250217120000","T250217130000","T250217140000","T250217150000","T250217160000","T250217170000","T250217180000","T250217190000","T250217200000","T250217210000","T250217220000","T250217230000","T260217000000","T260217010000","T260217020000","T260217030000","T260217040000","T260217050000","T260217060000","T260217070000","T260217080000","T260217090000","T260217100000","T260217110000","T260217120000","T260217130000","T260217140000","T260217150000","T260217160000","T260217170000","T260217180000","T260217190000","T260217200000","T260217210000","T260217220000","T260217230000","T270217000000","T270217010000","T270217020000","T270217030000","T270217040000","T270217050000","T270217060000","T270217070000","T270217080000","T270217090000","T270217100000","T270217110000","T270217120000","T270217130000","T270217140000","T270217150000","T270217160000","T270217170000","T270217180000","T270217190000","T270217200000","T270217210000","T270217220000","T270217230000"
"Log_05","D3",306.72,246.296,15.19983481,247.704,12.27523436,21.75,22,21.75,21.25,21.25,21,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,20.25,18.75,18.75,18.75,19.75,20.75,20.75,20.75,21,21.25,21,20.5,20.5,20.25,20.5,20.5,20.75,20.75,20.75,20.75,20.75,20.5,20.5,20.75,21.25,21.25,21.25,20.75,21,21.75,22.25,21.75,21.75,22,21.75,21.5,21.25,21.25,21.25,21.25,21,21,21.25,21.25,21.25,21,21,21.5,22,22,22,21.75,22,22.75,22.75,22.75,22.25,22.5,22.25,21.75,21.5,21.5,21.5,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.75,20.75,20.25,20.75,20.25,21.25,22.5,22.75,22.75,22.25,22,21.75,21.25,21.25,21.25,21.25,21.25,21,21,21,21,21,21,21,21.5,22,22,22,21.75,22.5,23.75,23.75,23.5,22.5,22.75,22.25,22,21.75,21.75,21.75,21.75,21.5,21.5,21.5,21.5,21.25,21.25,21.25,21.75,22.25,22.25,22.25,22.25,22.5,23.5,24,23.75,22.75,22.75,22.5,22.25,21.75,21.75,21.5,21.25,21.25,21.25,21.25,21.5,21.25,21.5,21.25,21.75,21.75,21.75,22,21.25,21.25,22,22,21.75,21.75,22,22,21.5,21.25,21.25,21,21,20.75,20.75,20.75,20.5,20.5,20.5,20.5,21,21.5,20.75,21,20.25,20.5,21.25,21.5,21.5,21.5,21.75,21.5,21.25,21,21,20.75,20.75,20.75,21,21,21,20.75,20.75,20.75,21,19.5,19.75,20.25,20.5,21.25,22.25,22.25,22.25,21.75,22.25,21.75,21.5,21,20.75,20.75,20.5,20.25,20.75,20.75,20.75,20.75,21,20.75,21.25,22,22.75,23.25,24,24.25,24.25,24,23.75,23.75,22.75,22.5,22.25,22.25,22,22.25,22.25,21.75,21.75,21.75,21.75,21.75,21.75,21.75,22.25,22.75,23.25,23.75,24.5,24.5,24.25,24.25,23.75,23.75,22.75,22.75,22.25,22.25,22.25,22.25,22.25,22,21.75,21.75,21.75,21.75,21.75,21.5,22,22,23,23.75,24.5,24.25,24,24,24,23.5,22.75,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,23.25,23.5,23.75,23.75,23.75,23.25,22.75,22.75,22.5,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,22.75,22.5,22.25,22.75,23.25,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,23.25,24.25,24.75,24.75,24.5,24.5,23.75,22.75,22.75,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,23.25,22.75,22.75,23.75,24,24,24,23.25,22.25,22.25,21.75,21.75,21.75,22,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,22.75,23.75,24.5,24.75,25,24.5,24.5,23.75,22.75,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,23,23.25,23.25,23.25,24.25,25.25,24.25,23.75,23.25,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,23,23.25,23.25,24.25,24.25,23.75,23.25,23.25,22.75,22.75,22.75,22.5,22.25,22.25,22.5,22.25,22.5,22.25,22.25,22.5,22.25,22.25,22.25,22.75,23,23.75,24.25,24.75,24.75,23.25,23.5,23.75,22.75,21.25,21.75,21.5,21.5,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,22.25,22.75,23.75,24.25,24.75,25.25,24.75,24.75,23.75,23.25,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,22.75,23.25,23.25,21.75,21.75,22.25,22.25,22.25,22.25,22.25,22.25,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,22.25,22.75,23.25,24.25,23.75,23.5,23.25,23.25,23.25,22.75,22.5,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,23.75,24.25,24.75,24.75,24.25,24.75,24.5,23.75,23.25,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,23,23.25,23.75,24.25,24.75,25.5,25.25,24.5,24,22.75,22.75,22.5,22.5,22.5,22.5,22.5,22.5,22.25,22.25,22.5,22.25,22.25,22.5,22.75,23,23.25,24.25,25.75,24.25,24.75,25,24.5,24.25,23.25,22.75,22.5,22.25,22.25,22.5,22.25,22.25,22.25,22.5,22.25,22.25,22.25,22.5,22.5,22.75,22.75,23.25,23.75,24.25,24.75,24.25,23.75,23.25,22.75,22.75,22.75,22.5,22.25,22.25,22.25,22.25,22.25,22.5,22.25,22.25,22.25,22.5,22.75,22.75,22.75,23.25,24.25,23.5,23.25,24.25,24.25,23.75,22.5,22.25,21.75,21.75,21.75,22,22.25,22.25,22.25,22.25,22,21.75,21.75,22,22.5,23,23.75,24.25,24.25,23.5,23.75,23.5,23,22.75,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,23.5,24.25,23,23.5,23.5,23,23,22.75,22.25,22.5,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,22.75,21.25,20.25,21.75,22.25,22.25,22.25,22.25,22,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,22,22,22.25,22.25,22.5,22.75,22.75,22.75,23,23.25,23.75,23.25,23,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22,21.75,22.25,22.25,21.75,21.75,22.25,23.25,23,23.25,23.25,23,22.75,23,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.75,23.5,23.75,23.75,23.5,23.5,23.25,23.25,23.25,22.75,22.5,22.75,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.25,22.25,22.75,22.75,22.75,23.25,23.25,23.75,23.75,23.75,23.5,23,22.75,22.75,22.75,22.75,22.5,22.5,22.5,22.25,22.25,22.5,22.5,22.5,22.25,22.25,21.75,22.25,23.25,22.25,23,23,23,23,23.25,23,22.25,22.5,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,23,23.75,24.5,24.25,23.75,23,23,22.75,22.5,22.5,22.5,22.5,22.5,22.5,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,22.75,22.75,22.75,23,23,23,22,22.25,22.25,22.25,21.75,21.75,21.75,21.75,21.75,21.75,21.75,22,22.25,22.25,22,22.25,22.5,22.75,23.25,23,23.25,23.75,24,23,22.75,22.75,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.75,22.75,23.5,24,24.5,23.5,24,23.5,23,23.25,22.75,22.5,22.75,22.25,22.25,22.25,22.25,22.25,22.25,22.25,22.5,22.5,22.5,22.75,22.25,23.25,23.25,23.75,24,24,24,23.5,23,23,22.5,22.5,22.5,22.5,22.25,22.25
"Log_10","A5",16.14,478.46,0.799834813,15.54,0.770101177,19.75,19.5,19.25,19,18.75,18.5,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18,18,18.25,18.75,18.5,16.75,16.5,17.25,18.5,18.75,18.75,18.75,19,19,18.75,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18.25,18,18,18.25,19,19,19,18.75,19,19.75,20,19.75,19.75,19.75,19.75,19.25,18.75,18.75,18.75,18.5,18.25,18.75,18.75,18.75,18.5,18.5,18.25,18.75,19.5,19.75,19.75,19.5,19.75,20.75,20.75,20.25,20,20,19.75,19.25,19,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,19.25,19,18.25,18.25,18.5,19.25,20.75,21,20.75,20.25,19.75,19.75,19.25,18.75,18.75,18.75,18.75,18.75,18.5,18.5,18.5,18.5,18.25,18.25,18.75,19.75,19.75,19.75,19.75,20.75,21.75,22.25,21.75,20.25,20.25,20.25,20,19.75,19.5,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,20,20.25,20.25,20,20.5,21.5,22.25,21.75,20.75,20.25,20.25,19.75,19.75,19.25,19,18.75,18.75,19,19,19,19,19.25,19.25,19.5,19.75,19.75,19.75,19.25,19.25,19.75,20,19.75,19.5,19.75,19.75,19.5,19.25,19,18.75,18.75,18.25,18.25,18.25,18,18,18,18,18.25,19,18.75,18.75,18.25,18.25,19.25,19.25,19.25,19.25,19.25,19.25,19,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.5,18.5,18.75,17.5,17.75,18.5,19,19.75,20.75,20.75,20.75,20,20.25,20.25,19.75,19.25,18.75,18.75,18.5,18.25,18.75,18.75,19,19,19,19,19.25,20,21,22.25,23.5,24.25,24.75,24.25,23,22.25,20.75,20.5,20.75,20.25,20.25,20.25,20.25,20.25,20.25,20,19.75,19.75,19.75,19.75,20.25,20.75,21.75,22.75,24.25,25.25,25.25,25.25,23.75,22.5,21,20.75,20.75,20.75,20.5,20.25,20.25,20,20,19.75,19.75,19.75,19.75,19.5,20,20.75,21.75,23.25,24.5,24.75,25.5,25.75,24.25,22.75,21,20.75,20.75,20.75,20.75,20.75,20.5,20.5,20.25,20.25,20.25,20.25,20.75,20.75,20.75,20.75,21.75,22.25,22.75,22.25,22.25,21.75,21.75,21.25,21,21.25,21,21,20.75,21.25,21.25,21.25,21.25,21,21,21.25,21.25,21.25,21.25,21.25,21.25,21.75,21.5,21,21.75,22,21.75,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21,21,21.25,21.5,22,23.25,23.75,24.25,24.75,24,23,21.5,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21,21,21.25,21.25,21.25,21,21.25,21.75,21.5,21.75,22.25,23,23.25,23.25,22.25,21,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21.25,21.75,22.75,23.75,24.5,25.25,24.5,24.75,22.75,21.25,21.25,21.25,21.25,21.25,21.25,21,21,20.75,20.75,21,21,21,20.75,20.75,21.25,21.75,21.75,21.75,23.75,25.5,23.75,22.75,22,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21,21,20.75,20.75,20.75,20.75,20.75,20.75,21.25,21.5,22,22.75,23.25,22.75,21.75,21.75,21.25,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,20.75,21,20.75,21.25,22,22.75,23.75,25.25,24.75,23.75,24.25,23.25,21.75,21.25,21.25,21.25,21,21,21,21,21,20.75,20.75,20.75,20.75,20.75,20.75,21.25,22.5,22.75,23.25,24.25,23.5,23.5,22.5,21.75,20.75,21,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,21,20.75,21.25,21.75,22,22.25,22.25,20,20.75,20.5,20.25,19.25,19.25,19.25,19.25,19.25,19.25,19.5,19.5,20,20,20,20,20,20,20.25,21,21.25,22.25,22.25,21.75,21.75,21.25,21.25,21,20.75,20.75,20.75,20.75,20.75,20.5,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,22.25,22.75,23.25,23.25,22.75,23.25,23,22.25,21.25,20.75,20.75,20.75,20.75,20.5,20.25,20.75,20.5,20.75,20.75,20.75,20.75,20.75,20.75,21.25,21.75,22.25,22.75,23.25,25.25,25.75,25,22.75,21.25,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21.25,21.75,22.75,24.25,23.75,25.25,25.5,24.75,23.25,21.5,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,20.75,21.25,21.25,21.75,22.25,22.75,23.25,22.75,21.75,21.25,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21.25,21.25,21.75,23.25,22.75,24,25,24.75,23,21.25,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.5,20.25,20.25,20.25,20.25,20.25,20.75,21.25,22.25,22.75,23.25,24.25,24.25,24.75,24.25,22.25,21.25,21,21,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21.25,21.75,21.75,22.75,24.25,24.5,24.75,24.25,22.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,20,21,21.25,21.5,21.75,21.75,21,21.25,21,21,20.75,21,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,21.25,21.25,21.25,21.75,21.75,23,23,23.25,21.75,21.25,20.75,20.75,20.75,20.75,20.75,20.75,20.5,20.25,20.25,20.25,20.25,20.75,20.75,20.75,21.25,21.25,21.75,22.75,23.75,24.75,23.75,23,22,21.25,21.25,21.25,21,20.75,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21,21.25,21.25,21.75,22.25,23.75,24.25,24.75,24.25,22.75,22.25,21.75,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.5,21.5,21.5,21.5,21.5,21.5,21.75,21.75,21.75,22.25,22.25,23.25,22.75,22.5,22.25,22,21.25,21.5,21.75,21.75,21.5,21.75,21.5,21.5,21.5,21.5,21.5,21.75,21.5,21.75,21,21.25,21.75,22,22.75,24.25,23.75,23.25,23.25,22.25,21.25,21.25,21.5,21.25,21.25,21.25,21.25,21.25,20.75,20.75,20.75,21,21.25,21.25,21.25,21.75,21.5,22.75,24.5,25,23.75,25,24.75,22.75,22,22,22,22,22,21.75,21.75,21.75,21.75,21.5,21.5,21.25,21.25,21.25,21.25,21.25,21.75,21.25,21.75,21.75,21.75,22.75,22.25,21.5,21,20.75,20.75,20.75,20.5,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.75,20.75,20.75,21.25,21.25,21.5,23.25,24.25,23.75,24.25,22.25,21.75,20.75,20.75,20.75,20.75,20.5,20.25,20.25,20.5,20.75,20.75,20.75,20.75,20.75,20.75,21,21.75,21.75,22.75,22.75,23.75,23.25,23,22.25,21.75,21.25,21.25,21.25,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,21,21.75,21.75,22.25,23.25,24.75,25.75,25.5,25.25,23.25,22.25,21.75,21.75,21.75,21.75,21.75
